"team","n_members","degree","page_rank","constraint","density","inv_constraint","effeciency_score","innovation_score"
912,4,2,1.59999999999866e-05,0.537774280870014,0.666666666666667,0.164976427571889,0.3034364517973,0.313250845929782
913,4,2,1.59999999999866e-05,0.537774280870014,0.666666666666667,0.164976427571889,0.3034364517973,0.313250845929782
914,13,10.3846153846154,1.56213072593963e-05,0.219278853287505,0.858974358974359,0.483471855154398,0.724138259289994,0.392575831956531
915,18,10.5555555555556,1.31580885993732e-05,0.180100431392561,0.477124183006536,0.522650277049342,0.441910879108486,0.657245671458685
916,2,1.5,7.26840905627344e-06,0.444500032615084,1,0.258250675826818,0.654794095624628,0.162343283257651
917,2,1.5,7.25543678703332e-06,0.444500032615084,1,0.258250675826818,0.654794095624628,0.162343283257651
918,14,11.2857142857143,1.59999999999804e-05,0.206480743669817,0.868131868131868,0.496269964772085,0.742221094229082,0.394864410795067
919,14,11.2857142857143,1.59999999999817e-05,0.206480743669817,0.868131868131868,0.496269964772085,0.742221094229082,0.394864410795067
920,15,12.4,1.68134661169706e-05,0.189919471094226,0.876190476190476,0.512831237347676,0.762498237965574,0.400209413164203
921,2,1.5,6.79161108483494e-06,0.444500032615084,1,0.258250675826818,0.654794095624628,0.162343283257651
922,6,4.16666666666667,1.32310820603984e-05,0.367128805703941,0.733333333333333,0.335621902737962,0.498888756455221,0.378614706477167
923,14,11.5,1.19268434971687e-05,0.199347626863343,0.538461538461538,0.503403081578559,0.476576693966517,0.606588067039062
924,15,7.93333333333333,1.37197487259638e-05,0.243031766276297,0.514285714285714,0.459718942165605,0.420686649002962,0.594324618216397
925,21,9.42857142857143,1.1674916395999e-05,0.188268405635178,0.295238095238095,0.514482302806724,0.285380732177184,0.766449524733476
926,16,12.4375,1.47904968730759e-05,0.199619152449523,0.608333333333333,0.50313155599238,0.533900069549521,0.562494099403611
927,2,1.5,7.03304570783512e-06,0.444500032615084,1,0.258250675826818,0.654794095624628,0.162343283257651
928,18,14.2777777777778,1.79086909125298e-05,0.182074860003191,0.712418300653595,0.520675848438711,0.634074965581486,0.508092316138625
929,2,1.5,6.86279389092725e-06,0.444500032615084,1,0.258250675826818,0.654794095624628,0.162343283257651
930,12,7.16666666666667,1.65321046933118e-05,0.27498569267282,0.606060606060606,0.427765015769083,0.469955706455171,0.516545373259043
931,15,13.6,1.67901649951285e-05,0.172855339683205,0.876190476190476,0.529895368758697,0.776552402179474,0.410936382649707
932,14,12.2857142857143,1.52545217452012e-05,0.154745935446461,0.78021978021978,0.548004772995441,0.712425178028551,0.482650185383208
933,23,20.2608695652174,1.67542368986829e-05,0.121044454663428,0.786561264822134,0.581706253778475,0.745404905949205,0.499849410886365
934,19,10.6315789473684,1.35647454249529e-05,0.184789468953111,0.450292397660819,0.517961239488791,0.415950060440867,0.671165195054437
935,2,1.5,6.76031469035612e-06,0.444500032615084,1,0.258250675826818,0.654794095624628,0.162343283257651
936,2,1.5,6.96990503987249e-06,0.444500032615084,1,0.258250675826818,0.654794095624628,0.162343283257651
937,2,1.5,6.93960949310439e-06,0.444500032615084,1,0.258250675826818,0.654794095624628,0.162343283257651
938,17,13.2352941176471,1.58052139383066e-05,0.157089246022763,0.808823529411765,0.545661462419139,0.734053499315124,0.463196035751772
939,2,1.5,6.9526461788582e-06,0.444500032615084,1,0.258250675826818,0.654794095624628,0.162343283257651
940,7,6.28571428571429,1.03679456687388e-05,0.285457269983901,0.761904761904762,0.417293438458001,0.589685802390928,0.411994854305394
941,2,1.5,6.9872638639249e-06,0.444500032615084,1,0.258250675826818,0.654794095624628,0.162343283257651
942,9,8.22222222222222,1.02413255757694e-05,0.232740570057254,0.805555555555556,0.470010138384648,0.669054892267052,0.417693925511368
943,13,12.3076923076923,1.22329904358175e-05,0.176765300269489,0.858974358974359,0.525985408172413,0.759152784262865,0.419300988658623
944,18,15.5555555555556,1.68581691305045e-05,0.155743191414423,0.895424836601307,0.547007517027479,0.806487696820683,0.409602303326172
945,18,17.2777777777778,2.21554617246263e-05,0.176021980349052,0.712418300653595,0.52672872809285,0.639060168905185,0.511897318209076
946,10,9.7,1.42877051017359e-05,0.233168669833122,0.822222222222222,0.46958203860878,0.682429114498738,0.40694769802554
947,2,2,7.74836596428411e-06,0.411757175871661,1,0.290993532570241,0.681761391786392,0.182926318906807
948,24,14.2083333333333,1.49893475636318e-05,0.148065566128914,0.47463768115942,0.554685142312988,0.466247163312188,0.678946726301469
949,3,2,1.0701313302462e-05,0.465629505178956,0.666666666666667,0.237121203262947,0.362855504564454,0.358602981865439
950,8,9.25,1.52257284899887e-05,0.236731612900595,0.785714285714286,0.466019095541307,0.64942639621303,0.427657802209791
951,13,6.92307692307692,1.26446267814695e-05,0.264558303710982,0.346153846153846,0.438192404730921,0.264482368094924,0.686484650914297
952,2,1.5,7.56092368788117e-06,0.444500032615084,1,0.258250675826818,0.654794095624628,0.162343283257651
953,11,4.45454545454545,1.22681565426099e-05,0.35062286894109,0.4,0.352127839500812,0.237947009605558,0.598533030168062
954,4,2,1.59999999999882e-05,0.509792006393535,0.666666666666667,0.192958702048368,0.326482891788782,0.330841252216171
955,4,2,1.59999999999879e-05,0.509792006393535,0.666666666666667,0.192958702048368,0.326482891788782,0.330841252216171
956,2,2.5,5.63825842260079e-06,0.374759511933125,1,0.327991196508777,0.712232983454226,0.20618404017865
957,19,20.3157894736842,1.83784954811171e-05,0.134072544420285,0.807017543859649,0.568678164021617,0.75152282601485,0.478800240925881
958,9,6.44444444444444,1.59999999999847e-05,0.319552325672471,0.805555555555556,0.383198382769431,0.597555989702036,0.363121733640761
959,10,9.5,1.67253928214042e-05,0.244512026771347,0.822222222222222,0.458238681670555,0.673086628947804,0.399816960409389
960,6,4.16666666666667,1.40528925614356e-05,0.337383504493913,0.6,0.365367203947989,0.413572769430213,0.481130298648154
961,12,9.33333333333333,1.59999999999862e-05,0.234001472834788,0.848484848484849,0.468749235607115,0.70337333389271,0.389914786363422
962,2,1.5,7.17210696172534e-06,0.444500032615084,1,0.258250675826818,0.654794095624628,0.162343283257651
963,16,18.375,2.16918442484296e-05,0.127763704342588,0.883333333333333,0.574987004099314,0.819573175830944,0.434791999788042
964,8,7.625,1.00769661457414e-05,0.242471003701853,0.785714285714286,0.46027970474005,0.644699384983117,0.424049867618365
965,13,12.1538461538462,1.4681727597958e-05,0.184916107481924,0.858974358974359,0.517834600959979,0.752439709903544,0.414177173203619
966,10,8.4,1.31346743693233e-05,0.255879749125146,0.666666666666667,0.446870959316756,0.535607193144503,0.490457289511478
967,7,5.57142857142857,8.52670193579235e-06,0.263540655017687,0.619047619047619,0.439210053424216,0.490078151807723,0.515576046316226
968,9,6.11111111111111,1.02600986032797e-05,0.271741070312273,0.583333333333333,0.43100963812963,0.453909629395595,0.532872001282303
969,30,23.6333333333333,2.11154778113126e-05,0.107822535969189,0.652873563218391,0.594928172472713,0.646188259383019,0.592200728167342
970,22,15,1.598132658104e-05,0.163748414425623,0.575757575757576,0.53900229401628,0.536613843557958,0.605521397541566
971,28,15.6428571428571,1.44027527433044e-05,0.152851491682329,0.476190476190476,0.549899216759573,0.463584329430303,0.674962036975715
972,3,2.66666666666667,9.63511432227489e-06,0.463828913459221,1,0.238921794982682,0.638874664455752,0.150192631694449
973,31,18.1612903225806,1.72906183917731e-05,0.116292295364284,0.578494623655914,0.586458413077619,0.577953364092324,0.633633001949147
974,14,10.5714285714286,1.71942792527363e-05,0.231818511764174,0.747252747252747,0.470932196677728,0.621795617011317,0.45492426097086
975,2,1.5,7.42975511676782e-06,0.444500032615084,1,0.258250675826818,0.654794095624628,0.162343283257651
976,3,2.66666666666667,1.50062325381581e-05,0.488028015134051,1,0.214722693307851,0.6189440778601,0.134980429034379
977,20,10.7,1.61636115244465e-05,0.195722528118055,0.405263157894737,0.507028180323847,0.369859033595162,0.692598966283157
978,4,3.75,1.14521206136184e-05,0.406213416674962,1,0.29653729176694,0.686327279157748,0.186411274238291
979,9,6.55555555555556,9.86244286427293e-06,0.213707621724819,0.472222222222222,0.489043086717083,0.410194413705468,0.639200796274688
980,2,1.5,7.79847202736899e-06,0.444500032615084,1,0.258250675826818,0.654794095624628,0.162343283257651
981,17,15.8235294117647,1.63762716306613e-05,0.133143929498305,0.705882352941177,0.569606778943597,0.668991835105006,0.542960279573842
982,16,12.125,1.49237698945831e-05,0.163056519287041,0.666666666666667,0.539694189154862,0.612057197166787,0.54880845489082
983,14,11.2857142857143,1.59999999999809e-05,0.206889965120708,0.868131868131868,0.495860743321195,0.741884055950829,0.394607163244003
984,23,15.1739130434783,1.71919816980682e-05,0.143577773679476,0.569169960474308,0.559172934762427,0.54780093921368,0.622342353088559
985,3,3.66666666666667,1.29626356926717e-05,0.410997445486782,1,0.29175326295512,0.682387112213069,0.183403905750199
986,2,2.5,6.54075483854666e-06,0.388936038919804,1,0.313814669522099,0.700557074880005,0.197272296080247
987,7,3.71428571428571,1.59999999999891e-05,0.430082861395505,0.619047619047619,0.272667847046397,0.352912569768933,0.410883160236504
988,2,1.5,1.01503109407636e-05,0.444500032615084,1,0.258250675826818,0.654794095624628,0.162343283257651
989,2,1.5,1.01503109407636e-05,0.444500032615084,1,0.258250675826818,0.654794095624628,0.162343283257651
990,7,4.57142857142857,1.59999999999929e-05,0.402885741906899,0.761904761904762,0.299864966535003,0.492970711066252,0.338176175539602
991,10,7.7,1.43795813798908e-05,0.234280517699584,0.6,0.468470190742319,0.498489268984079,0.545943594242726
992,2,2.5,6.0322519486695e-06,0.41316723747612,1,0.289583470965782,0.680600053018925,0.182039916461855
993,11,9.09090909090909,1.72823199945473e-05,0.260437102084904,0.709090909090909,0.442313606356998,0.566794686371363,0.460923401854061
994,17,9.94117647058824,1.44333456486618e-05,0.182003003796282,0.536764705882353,0.52074770464562,0.489464347712506,0.618558035433993
995,14,15.9285714285714,1.33494956421101e-05,0.135132440202713,0.868131868131868,0.567618268239189,0.800984165677432,0.439715862984413
996,19,11.1052631578947,1.41694060217962e-05,0.208717689823268,0.532163742690059,0.494033018618635,0.463672511843943,0.604656757698554
997,2,1.5,7.14982908977168e-06,0.444500032615084,1,0.258250675826818,0.654794095624628,0.162343283257651
998,16,15.75,1.54995000023362e-05,0.151507567067298,0.883333333333333,0.551243141374604,0.800017527918513,0.41986597251006
999,2,1.5,7.06063557926066e-06,0.444500032615084,1,0.258250675826818,0.654794095624628,0.162343283257651
1000,28,22.25,1.5394175107288e-05,0.104267374713766,0.698412698412698,0.598483333728137,0.686622740790305,0.565808479041099
1001,14,12,1.32826610820061e-05,0.165538239036369,0.692307692307692,0.537212469405533,0.631131399084362,0.531129744830248
1002,28,25.1071428571429,1.64824569592031e-05,0.115787822437644,0.806878306878307,0.586962886004258,0.766467602271344,0.490382034387762
1003,7,5.71428571428571,1.10135884308884e-05,0.284304994211135,0.619047619047619,0.418445714230768,0.472976464895645,0.502523027234872
1004,10,8.2,1.20427268840136e-05,0.22534589841707,0.666666666666667,0.477404810024833,0.560755133089273,0.509651684873959
1005,2,1.5,6.74423803326314e-06,0.461082121193738,1,0.241668587248164,0.641136946000046,0.151919338791642
1006,17,13.4705882352941,1.50460584779457e-05,0.19121003640877,0.786764705882353,0.511540672033132,0.687783489994235,0.455613560717485
1007,21,17.6666666666667,1.82302002255816e-05,0.10192307742652,0.6,0.600827631015382,0.607499986009366,0.629147021876414
1008,5,3.6,1.28144893553451e-05,0.436830998144447,0.7,0.265919710297455,0.414027818373378,0.355752268743402
1009,20,10.8,1.59999999999823e-05,0.178022943691126,0.568421052631579,0.524727764750776,0.518814796432174,0.6011599812845
1010,4,2.75,1.27631706691679e-05,0.456786899638295,0.666666666666667,0.245963808803607,0.370138349929026,0.36416168025578
1011,15,15.7333333333333,1.38509292088763e-05,0.141035742437474,0.876190476190476,0.561714966004428,0.802759293942089,0.43093903268061
1012,8,4.75,1.59999999999949e-05,0.390788295736314,0.678571428571429,0.311962412705589,0.434300226645257,0.398166516393124
1013,2,1.5,5.55873343821207e-06,0.481809731917056,1,0.220940976524847,0.624065508969318,0.138889408209132
1014,38,19.0789473684211,1.63314572463622e-05,0.132301391840632,0.411095305832148,0.57044931660127,0.426896629313544,0.728800944909821
1015,16,11.375,1.61100406539303e-05,0.181397800305731,0.666666666666667,0.521352908136171,0.596951161639922,0.537278634997058
1016,14,7.35714285714286,1.46632587674471e-05,0.256844558798512,0.428571428571429,0.44590614964339,0.338715298245427,0.639523820265169
1017,17,14.2352941176471,1.60000000000054e-05,0.170451024780835,0.889705882352941,0.532299683661067,0.789664020268642,0.40395165345214
1018,22,14.5909090909091,1.34668452035598e-05,0.132165728598431,0.567099567099567,0.570584979843471,0.555494803257921,0.630817774568963
1019,6,4,1.65947894157453e-05,0.42465622357529,0.733333333333333,0.278094484866612,0.451508684297348,0.342451432694168
1020,10,7.5,1.42621152196882e-05,0.259032534482746,0.688888888888889,0.443718173959156,0.551312944038387,0.474505880943011
1021,25,15.96,1.65898099574394e-05,0.10877998386463,0.45,0.593970724577273,0.478311299631706,0.719130599693177
1022,10,7.8,1.43151463612007e-05,0.25004806332074,0.688888888888889,0.452702645121163,0.558712631139035,0.480153759857961
1023,14,10.5,1.36090933094088e-05,0.176305327408643,0.67032967032967,0.526445381033259,0.60416224683275,0.538177237597164
1024,2,1.5,8.70943901954879e-06,0.444500032615084,1,0.258250675826818,0.654794095624628,0.162343283257651
1025,11,7.45454545454545,1.59999999999871e-05,0.284979062929786,0.745454545454545,0.417771645512116,0.576531119186028,0.422636514170447
1026,10,9.5,1.21724125837013e-05,0.216664881684366,0.822222222222222,0.486085826757537,0.696021775221231,0.41732242074671
1027,27,18.6296296296296,1.38258533264706e-05,0.109978539580198,0.612535612535613,0.592772168861705,0.611189876086631,0.616202921497352
1028,8,6.75,1.19126155729423e-05,0.2878412369378,0.785714285714286,0.414909471504102,0.607332073810798,0.39552892531257
1029,24,14.625,1.50247818412883e-05,0.164267266465438,0.583333333333333,0.538483441976464,0.542425971163824,0.600432909399284
1030,13,9.23076923076923,1.70929735908749e-05,0.239027041529986,0.743589743589744,0.463723666911917,0.612841729328128,0.452695448416691
1031,5,4.8,1.36401296133266e-05,0.354567189410465,1,0.348183519031438,0.728863552556045,0.218877474278797
1032,12,9.83333333333333,1.10046875142749e-05,0.22665818200363,0.712121212121212,0.476092526438272,0.597111076566417,0.480252805084875
1033,2,2.5,7.02337000112086e-06,0.403558705216196,1,0.299192003225706,0.688513722164036,0.18808009687714
1034,10,7.3,1.16613258692077e-05,0.22334392897037,0.555555555555556,0.479406779471532,0.470891913142494,0.580757593187076
1035,13,8.61538461538461,1.61534226920489e-05,0.246607465540069,0.628205128205128,0.456143242901833,0.511566673798161,0.520464046971739
1036,14,11.5714285714286,1.56746991579148e-05,0.17086031009661,0.758241758241758,0.531890398345293,0.68105195517775,0.486336230951237
1037,2,1.5,9.11125334329413e-06,0.444500032615084,1,0.258250675826818,0.654794095624628,0.162343283257651
1038,8,5.75,1.81257757063148e-05,0.347549618689516,0.785714285714286,0.355201089752386,0.558155741194016,0.357994639291669
1039,5,3,1.69381015201758e-05,0.473177979811254,0.6,0.229572728630649,0.301731281019165,0.395766258841921
1040,9,5,1.18383909199957e-05,0.331731597148612,0.555555555555556,0.37101911129329,0.381622904914223,0.512622205504697
1041,15,15.1333333333333,1.42949965908493e-05,0.150649185714495,0.876190476190476,0.552101522727407,0.794841580041398,0.424895765068605
1042,13,10.0769230769231,1.40030278180774e-05,0.192544663132178,0.679487179487179,0.510206045309724,0.598329594053892,0.522212101516983
